tag mll pt1 eta1 pt2 eta2 pt3 eta3 pt4 eta4 met
e 85.6970954873 44.8698 2.06628 40.684 1.88672 NA NA NA NA 406.138
e 89.1320198591 47.9001 0.31626 39.5507 0.773598 NA NA NA NA 320.834
e 993.186825348 371.816 0.263819 371.036 1.33521 NA NA NA NA 1105.95
g 110.949910695 78.0032 0.372852 35.9818 0.336199 NA NA NA NA 535.253
g 110.934624669 48.9248 0.790808 45.2388 2.08245 NA NA NA NA 694.496
m 90.6237764335 48.588 0.284364 38.583 0.331587 NA NA NA NA 688.516
g 104.042901915 70.1307 1.22639 38.7363 1.13193 NA NA NA NA 486.378
e 974.00180385 319.225 1.01341 285.662 1.10365 NA NA NA NA 833.028
g 106.976529494 43.5856 2.38535 41.3322 0.971315 NA NA NA NA 564.443
g 101.632082711 45.6564 0.533229 34.7472 1.31298 NA NA NA NA 764.395
g 106.792320266 50.4857 2.12 43.0491 1.05426 NA NA NA NA 334.559
m 94.1378200929 44.5565 1.34494 37.594 2.45151 NA NA NA NA 874.555
m 94.0589587584 40.7152 0.182249 40.5714 0.926791 NA NA NA NA 622.733
e 99.0962199397 60.5908 0.221631 31.4587 1.0572 NA NA NA NA 387.293
m 94.7513965431 45.3971 0.643403 43.456 1.37505 NA NA NA NA 698.695
e 103.940553645 43.2632 1.16894 36.1347 0.710812 NA NA NA NA 392.076
g 104.941419467 43.3068 1.16286 36.3751 0.71092 NA NA NA NA 392.076
e 90.8877089067 23.1093 2.19782 20.9283 0.555104 NA NA NA NA 339.717
m 3.32558611559 32.9428 0.29728 26.9941 0.408143 NA NA NA NA 1317.01
g 127.457652483 42.633 1.83673 40.0955 0.176714 NA NA NA NA 568.706
e 131.860765138 108.135 0.983304 45.4802 1.31389 NA NA NA NA 982.41
g 132.188279862 107.969 0.984504 45.7193 1.31394 NA NA NA NA 982.41
e 99.5461893489 39.4475 1.24884 32.8627 0.459182 NA NA NA NA 493.508
e 82.3565390779 44.5004 1.18847 38.745 1.01341 NA NA NA NA 164.104
m 2.66941154172 36.5439 0.228397 30.009 0.160035 NA NA NA NA 814.829
e 107.249538816 54.1726 1.28454 53.0837 1.30708 NA NA NA NA 338.784
g 105.364140722 52.3475 1.29092 53.0301 1.30502 NA NA NA NA 338.784
g 102.450403183 88.7226 0.193699 30.6487 0.481159 NA NA NA NA 548.436
e 86.3994148498 41.3126 1.34866 33.88 0.240384 NA NA NA NA 190.164
g 137.861068354 91.2745 2.06386 51.6747 2.23563 NA NA NA NA 654.019
m 90.072864804 37.1119 0.576367 33.7833 1.10018 NA NA NA NA 609.999
e 130.526555291 54.346 1.82942 50.6331 0.457028 NA NA NA NA 301.449
g 130.903621519 54.2286 1.82823 50.9864 0.453832 NA NA NA NA 301.449
m 82.7003662848 39.9853 1.62849 38.2424 2.30337 NA NA NA NA 520.407
e 91.8281791456 26.3625 0.72197 19.4176 1.94664 NA NA NA NA 252.563
g 117.05453435 54.0543 1.74905 40.2149 0.344779 NA NA NA NA 547.739
g 104.145846811 48.0452 0.147461 48.9511 0.634254 NA NA NA NA 441.398
m 90.6423652316 41.38 1.015 40.4007 1.94045 NA NA NA NA 544.052
m 83.0908014815 49.8557 1.05821 35.9125 0.339527 NA NA NA NA 308.292
g 105.499432655 53.4183 1.99478 34.2154 0.635458 NA NA NA NA 653.134
m 92.6460320504 34.8494 1.94572 23.8834 0.157854 NA NA NA NA 651.796
m 69.8545548433 46.8529 0.315843 21.8451 0.554963 NA NA NA NA 887.465
g 121.183796799 59.957 1.34401 38.7923 0.0598882 NA NA NA NA 490.961
g 105.575213521 58.484 1.33756 40.8312 2.16912 NA NA NA NA 621.643
m 93.2833203968 46.7816 1.70372 43.7505 1.20323 NA NA NA NA 886.39
g 111.222293639 56.3787 1.10854 50.6147 0.448335 NA NA NA NA 532.032
m 98.6893299445 69.7758 1.11058 34.4554 1.33623 NA NA NA NA 514.306
e 3.06958971791 30.3494 0.244845 12.7078 0.0986874 NA NA NA NA 508.648
g 141.822365784 57.6991 2.33148 39.5423 0.431014 NA NA NA NA 280.341
g 124.108839885 68.2008 0.556924 58.7802 0.610713 NA NA NA NA 298.209
m 91.6992655606 36.1469 0.0595577 35.0769 1.42318 NA NA NA NA 767.106
e 999.519751567 498.185 0.430958 495.377 0.209787 NA NA NA NA 1174.26
g 124.313039654 110.895 1.80541 36.4323 1.88161 NA NA NA NA 443.947
m 87.0104124003 46.9034 0.156937 40.2684 0.329225 NA NA NA NA 842.373
e 93.1867311994 55.1733 1.61176 49.824 0.811486 NA NA NA NA 454.227
g 138.672830314 71.3663 1.02872 40.0409 0.477123 NA NA NA NA 638.562
g 111.796070613 62.1385 0.86852 49.4546 0.378313 NA NA NA NA 544.432
m 88.9182368574 41.9615 1.17041 38.5741 0.20919 NA NA NA NA 576.718
e 76.810053739 37.3725 0.491719 25.3466 1.87854 NA NA NA NA 453.719
m 985.556368438 203.641 1.15373 189.9 1.98551 NA NA NA NA 546.998
e 91.9006905314 34.1243 0.0532915 24.9013 2.11344 NA NA NA NA 265.597
m 91.6064490143 66.0447 1.07477 27.8554 2.01304 NA NA NA NA 731.031
g 105.125843255 67.6258 1.98626 40.8471 2.21698 NA NA NA NA 509.728
m 91.7058032438 53.2234 0.227259 34.5982 0.963602 NA NA NA NA 313.686
g 118.421211469 67.143 1.17374 50.2157 0.58256 NA NA NA NA 484.591
m 95.1593152911 79.8973 2.22465 29.5016 2.15518 NA NA NA NA 622.22
e 9.41549464807 35.9046 0.231945 12.4218 0.0236469 NA NA NA NA 725.997
m 931.408987603 438.879 0.403169 377.618 1.46399 NA NA NA NA 1292.46
m 91.0695506471 45.6043 0.740419 44.9304 0.958449 NA NA NA NA 471.033
e 92.1007720712 31.8976 2.37989 25.5427 0.26462 NA NA NA NA 315.128
g 106.478525473 49.2838 2.08287 55.1156 1.66179 NA NA NA NA 791.617
g 123.226327647 57.5219 1.83633 51.3634 0.712233 NA NA NA NA 453.08
m 98.0679064072 52.2118 0.212375 49.9202 0.915105 NA NA NA NA 424.758
e 94.7678157456 48.6617 2.46538 34.5928 0.551371 NA NA NA NA 359.272
e 130.238596652 42.6466 1.59674 37.3066 0.574663 NA NA NA NA 768.404
g 129.362101153 42.5184 1.59368 35.285 0.656883 NA NA NA NA 768.404
g 102.008939168 51.6984 0.671702 38.2946 1.74235 NA NA NA NA 634.979
e 108.232985869 55.9959 0.959058 47.6435 1.57906 NA NA NA NA 463.921
g 108.357803214 56.1484 0.954579 47.3653 1.59008 NA NA NA NA 463.921
e 125.255464758 58.0557 0.417956 43.224 1.80703 NA NA NA NA 356.437
g 125.955796665 58.1652 0.420085 44.3343 1.78056 NA NA NA NA 356.437
m 85.2454653485 29.886 0.51813 26.3841 1.49366 NA NA NA NA 440.375
m 90.4994117395 51.9555 2.07737 34.1691 1.25815 NA NA NA NA 466.257
m 90.3553379261 38.698 1.88245 33.3979 0.478187 NA NA NA NA 661.823
m 90.2551746936 47.5776 0.648451 43.0542 0.895252 NA NA NA NA 687.247
m 93.0947314559 37.9912 0.126287 35.4831 1.30888 NA NA NA NA 463.856
m 3.05280049491 64.2495 0.771936 20.2837 0.848015 NA NA NA NA 430.293
e 81.2534185667 28.2411 1.05903 23.3667 1.03338 NA NA NA NA 553.443
m 93.3466403549 38.4343 0.975449 33.3142 0.575958 NA NA NA NA 278.471
m 90.1392189897 33.1493 1.08276 32.9123 0.576873 NA NA NA NA 764.826
g 110.93878165 54.0268 0.609732 52.1656 1.21791 NA NA NA NA 411.146
g 134.862186585 42.124 1.84928 41.2858 0.27291 NA NA NA NA 684.814
m 92.9471713548 35.1068 2.03398 26.8452 0.239447 NA NA NA NA 1002.63
g 104.266690812 63.8714 0.689385 37.8483 0.144209 NA NA NA NA 559.784
e 91.2207776557 36.6146 0.574169 37.5217 0.781213 NA NA NA NA 229.678
e 90.5892008525 52.6034 0.137458 37.0945 0.342153 NA NA NA NA 216.606
e 81.3762468749 35.3668 0.458433 26.4511 2.04401 NA NA NA NA 379.062
e 10.1296234569 39.7259 1.74433 18.5824 1.95588 NA NA NA NA 698.51
e 3.0517743222 25.444 0.199781 19.0986 0.282404 NA NA NA NA 434.315
m 1013.02920138 226.824 2.40338 190.402 0.674765 NA NA NA NA 734.214
m 92.5389202068 46.0065 1.75662 33.5974 0.568669 NA NA NA NA 450.003
e 91.0057672617 28.9359 2.21994 25.4236 0.0229344 NA NA NA NA 322.124
g 105.544077251 52.2452 1.37049 43.0645 0.394151 NA NA NA NA 324.512
m 1321.65884554 528.205 0.192014 432.01 1.50914 NA NA NA NA 669.626
m 86.5448995463 49.9518 1.07345 37.4271 0.991028 NA NA NA NA 509.253
m 89.1933361448 50.4637 1.0449 35.9808 0.382002 NA NA NA NA 927.123
m 89.892311301 69.0981 0.719318 52.4464 1.26457 NA NA NA NA 449.809
e 89.8377941209 46.0993 0.323003 43.8158 0.37276 NA NA NA NA 532.783
g 116.872718225 57.1971 0.669216 42.7891 0.871568 NA NA NA NA 879.766
g 158.549784812 79.0733 2.2009 43.3491 0.563032 NA NA NA NA 454.793
e 90.2137338642 50.5245 2.25885 31.9386 1.20873 NA NA NA NA 331.824
g 128.874188716 81.257 0.121946 53.6877 0.214617 NA NA NA NA 620.943
m 88.5043189903 43.2399 1.12902 39.3989 1.89116 NA NA NA NA 245.253
g 120.411404155 85.2958 0.855066 42.3265 0.681137 NA NA NA NA 703.28
m 91.1624773523 35.8775 0.477339 35.5652 1.94979 NA NA NA NA 462.884
g 100.548902013 49.1503 0.333252 49.0556 0.769378 NA NA NA NA 389.378
g 125.32472631 69.6604 0.485318 57.7321 0.076467 NA NA NA NA 652.134
g 126.043768608 70.9863 0.911325 37.6058 2.23138 NA NA NA NA 436.391
m 8.87677557404 25.463 0.163127 23.0309 0.218574 NA NA NA NA 673.33
e 92.8243248408 33.6125 0.411451 30.2417 2.27807 NA NA NA NA 250.492
m 92.1144265883 46.6663 1.12968 44.3781 0.793377 NA NA NA NA 219.009
m 102.33244171 42.1073 0.454565 36.4879 1.0928 NA NA NA NA 653.74
e 89.8460563918 29.527 0.525372 24.5893 1.94386 NA NA NA NA 439.479
e 85.6413382362 44.3852 1.84633 24.3234 0.321349 NA NA NA NA 215.162
g 101.757815312 48.1886 0.479095 44.2556 0.443979 NA NA NA NA 490.86
m 91.3681867221 42.5619 0.722498 34.8881 1.92509 NA NA NA NA 678.184
e 91.5586509247 77.1551 0.862805 53.3844 0.861003 NA NA NA NA 591.226
m 92.9403746866 39.5707 0.473104 38.7091 0.735441 NA NA NA NA 496.564
m 90.2191206071 50.4175 2.02629 41.2453 1.52432 NA NA NA NA 587.105
g 102.510451348 61.1264 0.460289 34.9566 0.473196 NA NA NA NA 577.983
e 114.957187952 59.9314 1.00326 56.0357 1.03791 NA NA NA NA 402.245
m 89.3896816826 42.8105 0.52881 30.8584 0.878091 NA NA NA NA 490.043
e 137.540885428 52.1422 2.13596 43.7183 0.321632 NA NA NA NA 710.008
g 136.470439238 51.8596 2.13547 43.3854 0.324007 NA NA NA NA 710.008
g 133.525692186 53.7578 2.37462 42.9971 0.66336 NA NA NA NA 496.462
m 3.04166121959 21.7715 1.22894 20.4607 1.09903 NA NA NA NA 527.563
e 85.3088408813 33.2752 0.439525 37.5653 0.834606 NA NA NA NA 328.867
m 114.062300849 57.0836 1.90478 56.5556 2.08197 NA NA NA NA 856.543
m 102.071543042 82.5824 0.243572 65.2511 0.943904 NA NA NA NA 527.937
m 89.7841333198 48.6929 1.43098 40.2721 1.76806 NA NA NA NA 358.129
m 76.596728941 48.4595 1.14251 30.2568 1.10427 NA NA NA NA 517.551
g 131.57187776 41.0193 0.0903243 39.2033 2.06784 NA NA NA NA 720.751
e 85.9211151323 43.9847 0.240182 40.3306 0.161555 NA NA NA NA 413.461
e 93.4321717411 29.185 0.0905049 30.4515 2.13084 NA NA NA NA 541.667
g 101.098781228 53.2063 0.403073 42.9746 0.287397 NA NA NA NA 469.156
e 92.1540859151 30.4523 1.20952 25.061 0.989878 NA NA NA NA 437.163
m 77.9984870063 38.28 0.818196 28.1699 0.390825 NA NA NA NA 613.896
m 85.0374675428 34.3889 1.23211 31.3848 0.273187 NA NA NA NA 327.184
m 94.5633012495 30.4152 2.34313 28.824 0.252587 NA NA NA NA 284.543
e 92.709189627 47.3112 0.58189 45.8185 0.713106 NA NA NA NA 575.975
m 89.8143557942 49.0186 2.15081 39.8277 1.6952 NA NA NA NA 859.889
e 110.077009477 60.5101 0.912505 50.0612 0.821728 NA NA NA NA 268.132
m 84.4236610111 40.6058 2.06616 31.9933 0.911101 NA NA NA NA 454.037
e 91.1057973459 50.1223 2.34765 31.5101 1.24532 NA NA NA NA 639.703
g 103.408858891 73.5866 0.121288 34.9117 0.653575 NA NA NA NA 508.949
m 838.344040912 386.351 0.184753 378.516 0.68532 NA NA NA NA 756.828
m 11.274757507 29.8105 0.0326716 22.1144 0.222555 NA NA NA NA 441.37
e 135.427528815 77.6197 1.33742 60.2713 1.63713 NA NA NA NA 601.44
g 134.300629603 77.5729 1.33877 59.6534 1.648 NA NA NA NA 601.44
g 139.654274796 51.1976 0.111643 44.8477 1.96765 NA NA NA NA 451.162
m 91.04534859 39.5073 0.438554 35.1024 0.872076 NA NA NA NA 381.877
m 866.597246456 282.928 0.47109 272.771 1.557 NA NA NA NA 714.123
g 118.425503101 56.5527 1.32812 56.3868 1.99552 NA NA NA NA 412.085
g 102.925336099 57.9583 1.77144 43.7065 1.31515 NA NA NA NA 356.537
g 101.64517342 44.3155 0.122931 43.9643 0.964897 NA NA NA NA 590.708
g 101.45725344 55.3815 1.16769 47.9058 1.26861 NA NA NA NA 671.687
e 87.2713831156 54.8265 1.719 36.3082 1.82288 NA NA NA NA 510.469
g 148.848589477 90.8314 1.86281 41.9952 0.0397675 NA NA NA NA 968.12
g 104.081087982 41.3198 0.997204 33.5376 0.735144 NA NA NA NA 814.215
g 106.899400044 53.2257 0.741747 36.9142 0.547202 NA NA NA NA 338.046
e 32.4402730482 32.3098 1.28894 7.18267 0.555474 NA NA NA NA 675.804
g 131.804407543 49.0188 0.906241 32.0039 1.2876 NA NA NA NA 675.804
m 93.0695510131 42.6917 1.63984 38.8484 0.583831 NA NA NA NA 673.615
g 126.121984748 69.2896 0.786979 57.591 0.77629 NA NA NA NA 307.218
m 92.6272819233 65.9752 0.333155 61.4374 0.501676 NA NA NA NA 612.705
g 155.607929568 77.5008 0.349065 76.3451 0.651926 NA NA NA NA 396.47
m 87.8773937295 54.5586 1.45956 35.2646 1.57709 NA NA NA NA 857.348
e 92.9779728277 45.7071 0.297806 44.5957 0.188458 NA NA NA NA 260.293
g 153.990157197 55.3179 0.0967688 46.7679 1.87043 NA NA NA NA 776.381
e 95.4093573937 22.3932 1.13305 19.5338 1.79884 NA NA NA NA 260.564
m 93.9642547041 47.0615 1.56556 46.5406 1.38817 NA NA NA NA 540.328
e 963.555003609 351.472 1.78749 295.97 0.127646 NA NA NA NA 1198.06
g 123.021332233 47.6052 0.362631 48.2204 1.11228 NA NA NA NA 581.004
e 88.1667706744 35.2422 0.722077 27.7181 2.48828 NA NA NA NA 248.995
m 90.3014585997 72.3252 0.743427 27.6995 1.01107 NA NA NA NA 474.866
e 89.0034693727 46.6907 0.902577 35.9397 1.73409 NA NA NA NA 371.15
g 111.147762182 89.9654 0.24903 34.6322 0.356595 NA NA NA NA 607.352
g 115.578132891 51.3045 0.0923618 39.561 1.58317 NA NA NA NA 515.166
g 105.543729431 41.8481 1.13461 41.6359 0.289126 NA NA NA NA 473.441
g 152.718362426 44.2071 1.57639 35.2953 0.998951 NA NA NA NA 339.937
e 91.1098222516 54.16 0.460926 35.6462 0.122454 NA NA NA NA 287.832
e 115.163689187 44.6171 1.98096 30.6318 0.0473849 NA NA NA NA 394.37
g 115.507754691 44.6742 1.98215 30.7607 0.0465585 NA NA NA NA 394.37
m 3.16487180223 22.185 1.24484 20.9 1.15972 NA NA NA NA 418.22
e 98.1133274143 47.8358 0.153858 48.1282 0.696065 NA NA NA NA 400.086
g 149.484645417 77.1639 1.63227 54.3666 0.44802 NA NA NA NA 661.449
g 150.737457555 62.9833 1.76529 31.0939 0.527497 NA NA NA NA 870.53
m 872.674751743 323.61 1.08795 304.389 0.626081 NA NA NA NA 716.087
m 86.9776278517 36.012 2.11839 32.7142 0.674194 NA NA NA NA 333.724
g 121.264740855 47.9286 0.327315 37.2872 2.16806 NA NA NA NA 299.237
g 115.283573361 48.3106 0.0331793 48.2149 1.25811 NA NA NA NA 674.918
e 70.7645794507 33.4066 1.6416 29.8753 0.639633 NA NA NA NA 165.545
g 116.0098195 65.0588 0.410083 51.4041 0.25365 NA NA NA NA 603.137
m 90.1794756353 35.3269 1.96518 29.692 0.247142 NA NA NA NA 677.646
g 117.742045469 58.6032 0.00492913 59.0395 0.100914 NA NA NA NA 514.983
g 112.105166119 73.2924 2.05137 43.4429 2.15474 NA NA NA NA 863.943
m 92.70421776 50.9433 2.30877 41.3945 1.87842 NA NA NA NA 601.18
e 126.262090298 46.831 0.261924 34.1369 2.33686 NA NA NA NA 284.679
g 125.552282823 46.9273 0.263003 33.6303 2.34536 NA NA NA NA 284.679
e 1008.21561132 299.949 0.965215 279.775 1.34249 NA NA NA NA 879.682
m 965.960387985 496.725 0.555625 419.986 0.119064 NA NA NA NA 575.073
g 116.509420296 38.571 0.352184 40.1133 2.27626 NA NA NA NA 564.983
g 156.35266 128.82 1.32367 41.3085 2.0789 NA NA NA NA 741.599
e 90.5332096071 47.2848 1.21842 38.3469 1.99177 NA NA NA NA 193.735
e 92.447174616 54.8372 2.1721 29.5395 1.04543 NA NA NA NA 344.379
g 136.383629387 103.993 1.00622 44.5649 0.885001 NA NA NA NA 802.558
g 105.35000988 71.3559 0.158255 46.0411 0.43897 NA NA NA NA 569.471
m 96.0771216327 52.4822 1.08978 44.2732 0.406901 NA NA NA NA 584.46
m 9.66565705059 29.7029 0.951372 20.3185 1.33662 NA NA NA NA 916.231
g 103.030738299 55.1596 1.1472 47.0849 2.04779 NA NA NA NA 642.183
m 85.7719181614 43.2069 0.788759 40.3899 0.327618 NA NA NA NA 306.277
e 10.4070956826 62.6308 1.9882 24.7614 1.96585 NA NA NA NA 392.839
g 127.743881525 105.332 0.705576 37.9125 1.16424 NA NA NA NA 698.884
m 89.8586961105 45.5983 1.9693 28.4062 0.409017 NA NA NA NA 282.491
m 90.8966796406 37.4233 2.27252 22.2447 0.168293 NA NA NA NA 332.808
m 91.7858124967 52.0792 0.0592011 37.8431 0.463712 NA NA NA NA 286.231
m 96.4245457865 46.3468 0.136825 38.1064 0.981234 NA NA NA NA 1151.89
g 95.7336856847 48.3445 1.53883 32.5863 0.253897 NA NA NA NA 481.769
e 91.4712615669 39.0619 0.433094 36.706 1.70663 NA NA NA NA 350.118
m 91.6472156627 45.7843 0.360921 45.7265 0.479209 NA NA NA NA 409.466
m 88.9959792053 46.129 0.249103 25.6083 1.79012 NA NA NA NA 314.649
m 9.59333707037 75.3895 0.424173 34.8552 0.371924 NA NA NA NA 912.578
m 94.3132897154 54.6243 2.17632 41.307 2.31682 NA NA NA NA 1029.93
m 95.6276028742 50.384 2.25903 45.3205 2.38791 NA NA NA NA 474.135
m 103.319324229 68.7113 1.7146 24.6549 0.288451 NA NA NA NA 524.027
m 2.69832156617 53.7439 1.14957 22.6853 1.18783 NA NA NA NA 686.107
g 102.264886798 58.2503 0.840644 31.1448 2.0958 NA NA NA NA 462.142
e 91.2082197621 47.4181 2.11271 43.2211 1.86856 NA NA NA NA 346.73
g 151.624069162 67.4591 0.292386 66.3427 0.730057 NA NA NA NA 484.672
m 88.7620244566 43.7475 1.4266 40.2742 0.73443 NA NA NA NA 256.431
g 103.969926696 54.1833 1.82215 50.8229 1.905 NA NA NA NA 508.232
g 152.214549703 78.5706 2.22641 74.3348 2.36668 NA NA NA NA 905.618
g 129.474032861 107.722 1.64421 39.6271 1.25437 NA NA NA NA 379.047
g 105.535409798 48.6468 2.22115 45.1014 0.385318 NA NA NA NA 574.387
g 110.124377382 66.2102 0.539247 33.6188 0.605486 NA NA NA NA 551.037
m 90.1413702306 53.1459 1.8746 39.256 2.0682 NA NA NA NA 477.438
m 89.5949790144 35.6074 0.67314 26.9122 1.27691 NA NA NA NA 581.717
m 91.2485255911 40.627 1.54462 32.848 0.160631 NA NA NA NA 685.432
g 144.556698493 73.8976 0.469903 67.9021 0.892777 NA NA NA NA 1078.49
m 3.07116002374 40.8048 0.397504 21.4965 0.474202 NA NA NA NA 755.654
m 11.3305683049 77.6519 1.33648 33.7147 1.23851 NA NA NA NA 590.229
e 90.0830100855 41.7192 0.974714 35.3287 0.186143 NA NA NA NA 199.254
g 106.329306007 55.0617 1.03581 49.5794 0.661835 NA NA NA NA 324.733
g 118.450063509 64.5277 1.83287 57.3857 2.03325 NA NA NA NA 315.588
e 85.9252910366 45.8837 0.642773 37.5223 1.17373 NA NA NA NA 224.397
g 117.104359908 48.1945 1.56547 43.4029 0.0230544 NA NA NA NA 383.472
g 103.627764421 195.859 0.239791 32.4303 0.774031 NA NA NA NA 745.5
e 82.3797081317 55.4241 2.02917 24.6768 1.0571 NA NA NA NA 175.005
m 957.399508315 504.57 0.389049 453.751 0.318295 NA NA NA NA 346.694
m 10.097605581 32.6945 1.55246 26.3609 1.21414 NA NA NA NA 457.878
g 127.876833924 74.3221 0.131814 56.3774 0.699661 NA NA NA NA 602.626
m 83.3724360777 35.2189 1.72136 34.224 0.474466 NA NA NA NA 634.794
e 82.9982782037 28.8708 0.206663 27.8142 2.08557 NA NA NA NA 606.139
e 87.8953712512 37.3995 0.606311 30.6993 0.899314 NA NA NA NA 179.795
e 91.1974070728 39.3192 1.91081 41.3278 0.896751 NA NA NA NA 350.417
m 91.7065812371 35.9287 2.48336 34.6489 0.96447 NA NA NA NA 555.602
e 91.6875822842 68.1638 1.13241 22.3823 2.29807 NA NA NA NA 256.026
g 156.793742627 103.99 1.07408 43.8804 0.0923312 NA NA NA NA 579.267
g 101.059513945 62.3301 0.536089 32.7805 0.463652 NA NA NA NA 453.008
m 90.4778447256 30.8981 2.26436 20.4304 0.127339 NA NA NA NA 965.375
m 949.311392123 201.882 1.27829 145.495 2.07955 NA NA NA NA 641.132
m 71.6440721455 32.6746 1.00948 27.084 2.27053 NA NA NA NA 320.104
m 92.4024716218 33.165 0.452404 33.0692 2.17636 NA NA NA NA 1095.01
e 979.33578623 450.362 0.207359 437.127 1.11012 NA NA NA NA 1153.86
e 98.1736823962 49.5933 0.526683 46.7267 0.926587 NA NA NA NA 442.475
m 91.5527087337 32.3518 0.457232 28.5042 1.48182 NA NA NA NA 737.956
m 92.4819360097 55.0493 1.55788 37.2942 2.04964 NA NA NA NA 361.26
m 86.0870645112 41.5685 0.433068 40.0721 0.225508 NA NA NA NA 432.825
g 104.700988355 49.5391 0.352751 34.8809 1.06296 NA NA NA NA 453.75
m 90.4902671771 59.0042 0.590065 31.5766 1.20895 NA NA NA NA 540.478
g 128.942384344 61.4451 1.04142 55.5897 1.94375 NA NA NA NA 569.054
g 123.897180574 71.5833 2.2502 54.4326 2.16653 NA NA NA NA 426.028
e 93.2756211537 47.1869 0.51083 31.8785 0.790463 NA NA NA NA 598.589
g 144.942260984 54.6591 0.497169 50.2951 2.21398 NA NA NA NA 568.548
e 133.22049501 69.8587 2.28886 63.9361 2.11547 NA NA NA NA 774.66
g 135.808070485 71.5058 2.26154 64.9703 2.09739 NA NA NA NA 774.66
e 9.83333604314 22.7033 0.764236 14.8973 1.23109 NA NA NA NA 441.846
m 10.3001315056 34.8513 2.18857 21.0705 2.24883 NA NA NA NA 454.789
m 94.6722629348 43.0073 1.02777 41.4163 2.04801 NA NA NA NA 427.986
g 128.929777671 66.4355 1.97641 60.269 1.24787 NA NA NA NA 321.507
m 92.8710937052 53.2222 0.143623 28.3741 1.27949 NA NA NA NA 429.443
g 117.353548697 43.4377 0.919635 31.6742 1.1826 NA NA NA NA 342.163
g 150.185498459 86.4112 0.529839 68.7078 0.17506 NA NA NA NA 288.959
e 94.0842344443 60.5489 2.44968 32.0535 1.71354 NA NA NA NA 531.553
g 153.547016798 74.9731 1.58279 37.1775 0.263527 NA NA NA NA 778.586
m 92.0303612423 28.6189 2.43365 25.6729 0.190532 NA NA NA NA 243.549
m 80.8659484669 32.035 0.252246 23.4528 2.13876 NA NA NA NA 311.524
m 95.4668350252 32.2374 1.25185 31.3839 0.676647 NA NA NA NA 692.307
g 157.706411514 115.56 0.0470289 42.0511 0.977557 NA NA NA NA 470.449
m 89.1313649429 45.0116 0.176343 41.8982 0.281557 NA NA NA NA 374.589
e 88.5729927659 48.0516 1.08622 39.6546 0.720687 NA NA NA NA 415.678
m 75.3525272587 31.6453 0.498685 20.1638 2.47204 NA NA NA NA 442.015
e 87.2880785094 22.5478 0.157957 25.8317 2.24042 NA NA NA NA 142.224
e 9.32109399784 33.2974 0.00656647 17.6021 0.0939086 NA NA NA NA 385.582
m 87.0121603584 28.0298 0.315179 24.8411 1.86155 NA NA NA NA 490.041
e 85.904121443 41.0983 1.9443 13.9203 0.453991 NA NA NA NA 743.182
g 130.956692168 71.8837 1.23909 33.1804 0.380377 NA NA NA NA 615.518
e 84.8777382974 37.7501 0.333548 37.3575 1.3442 NA NA NA NA 245.834
m 91.1943909711 46.3503 1.01932 44.7956 1.09582 NA NA NA NA 444.554
m 92.3579463666 26.0305 2.43996 25.4217 0.0338578 NA NA NA NA 410.451
m 91.3164081633 32.4286 2.41507 24.4818 0.284845 NA NA NA NA 393.986
e 86.707130279 40.6935 1.60224 29.5582 0.152424 NA NA NA NA 307.534
m 92.0927957116 151.617 0.932776 86.5248 1.67155 NA NA NA NA 581.507
m 9.49861495539 32.3302 1.39169 21.1096 1.67885 NA NA NA NA 612.274
g 157.515315986 50.1515 0.850857 31.7305 1.75345 NA NA NA NA 294.845
e 93.8461309025 36.731 1.17365 20.522 1.10521 NA NA NA NA 665.141
e 89.2461778797 45.8007 2.23976 39.6042 1.56132 NA NA NA NA 307.25
m 89.5205841826 84.2412 2.11691 64.1852 1.03089 NA NA NA NA 1592.84
m 83.715403184 38.0085 1.51412 33.592 0.359117 NA NA NA NA 317.773
e 8.12967875197 29.5042 1.15091 11.696 1.32714 NA NA NA NA 873.323
